order_id,customer_id,order_date,order_status,subtotal,discount_amount,shipping_cost,tax_amount,total_amount,payment_method,order_source,billing_country
ORD-008814,CUST-03815,2024-04-23,completed,39,0,9,3.12,51.12,bank_transfer,organic_search,US
ORD-008815,CUST-03816,2023-05-24,completed,40,4,10,3.2,49.2,credit_card,paid_search,CA
ORD-008816,CUST-03817,2024-06-25,shipped,41,0,11,3.28,55.28,paypal,social_media,UK
ORD-008817,CUST-03818,2023-07-26,shipped,42,0,12,3.36,57.36,apple_pay,email_campaign,DE
ORD-008818,CUST-03819,2024-08-27,processing,43,0,13,3.44,59.44,google_pay,direct_traffic,FR
ORD-008819,CUST-03820,2023-09-28,cancelled,44,0,14,3.52,61.52,bank_transfer,affiliate,AU
ORD-008820,CUST-03821,2023-10-01,completed,45,4.5,5,3.6,49.1,credit_card,organic_search,US
ORD-008821,CUST-03822,2024-11-02,completed,46,0,6,3.68,55.68,paypal,paid_search,CA
ORD-008822,CUST-03823,2023-12-03,completed,47,0,7,3.76,57.76,apple_pay,social_media,UK
ORD-008823,CUST-03824,2024-10-04,completed,48,0,8,3.84,59.84,google_pay,email_campaign,DE
ORD-008824,CUST-03825,2024-05-05,completed,49,0,9,3.92,61.92,bank_transfer,direct_traffic,FR
ORD-008825,CUST-03826,2023-06-06,completed,50,5,10,4,59,credit_card,affiliate,AU
ORD-008826,CUST-03827,2024-07-07,completed,51,0,11,4.08,66.08,paypal,organic_search,US
ORD-008827,CUST-03828,2023-08-08,completed,52,0,12,4.16,68.16,apple_pay,paid_search,CA
ORD-008828,CUST-03829,2024-09-09,completed,53,0,13,4.24,70.24,google_pay,social_media,UK
ORD-008829,CUST-03830,2023-01-10,completed,54,0,14,4.32,72.32,bank_transfer,email_campaign,DE
ORD-008830,CUST-03831,2023-11-11,completed,55,5.5,5,4.4,58.9,credit_card,direct_traffic,FR
ORD-008831,CUST-03832,2024-12-12,completed,56,0,6,4.48,66.48,paypal,affiliate,AU
ORD-008832,CUST-03833,2023-10-13,completed,57,0,7,4.56,68.56,apple_pay,organic_search,US
ORD-008833,CUST-03834,2024-11-14,completed,58,0,8,4.64,70.64,google_pay,paid_search,CA
ORD-008834,CUST-03835,2024-06-15,completed,59,0,9,4.72,72.72,bank_transfer,social_media,UK
ORD-008835,CUST-03836,2023-07-16,completed,60,6,10,4.8,68.8,credit_card,email_campaign,DE
ORD-008836,CUST-03837,2024-08-17,shipped,61,0,11,4.88,76.88,paypal,direct_traffic,FR
ORD-008837,CUST-03838,2023-09-18,shipped,62,0,12,4.96,78.96,apple_pay,affiliate,AU
ORD-008838,CUST-03839,2024-01-19,processing,63,0,13,5.04,81.04,google_pay,organic_search,US
ORD-008839,CUST-03840,2023-02-20,cancelled,64,0,14,5.12,83.12,bank_transfer,paid_search,CA
ORD-008840,CUST-03841,2023-12-21,completed,65,6.5,5,5.2,68.7,credit_card,social_media,UK
ORD-008841,CUST-03842,2024-10-22,completed,66,0,6,5.28,77.28,paypal,email_campaign,DE
ORD-008842,CUST-03843,2023-11-23,completed,67,0,7,5.36,79.36,apple_pay,direct_traffic,FR
ORD-008843,CUST-03844,2024-12-24,completed,68,0,8,5.44,81.44,google_pay,affiliate,AU
ORD-008844,CUST-03845,2024-07-25,completed,69,0,9,5.52,83.52,bank_transfer,organic_search,US
ORD-008845,CUST-03846,2023-08-26,completed,70,7,10,5.6,78.6,credit_card,paid_search,CA
ORD-008846,CUST-03847,2024-09-27,completed,71,0,11,5.68,87.68,paypal,social_media,UK
ORD-008847,CUST-03848,2023-01-28,completed,72,0,12,5.76,89.76,apple_pay,email_campaign,DE
ORD-008848,CUST-03849,2024-02-01,completed,73,0,13,5.84,91.84,google_pay,direct_traffic,FR
ORD-008849,CUST-03850,2023-03-02,completed,74,0,14,5.92,93.92,bank_transfer,affiliate,AU
ORD-008850,CUST-03851,2023-10-03,completed,75,7.5,5,6,78.5,credit_card,organic_search,US
ORD-008851,CUST-03852,2024-11-04,completed,76,0,0,6.08,82.08,paypal,paid_search,CA
ORD-008852,CUST-03853,2023-12-05,completed,77,0,0,6.16,83.16,apple_pay,social_media,UK
ORD-008853,CUST-03854,2024-10-06,completed,78,0,0,6.24,84.24,google_pay,email_campaign,DE
ORD-008854,CUST-03855,2024-08-07,completed,79,0,0,6.32,85.32,bank_transfer,direct_traffic,FR
ORD-008855,CUST-03856,2023-09-08,completed,80,8,0,6.4,78.4,credit_card,affiliate,AU
ORD-008856,CUST-03857,2024-01-09,shipped,81,0,0,6.48,87.48,paypal,organic_search,US
ORD-008857,CUST-03858,2023-02-10,shipped,82,0,0,6.56,88.56,apple_pay,paid_search,CA
ORD-008858,CUST-03859,2024-03-11,processing,83,0,0,6.64,89.64,google_pay,social_media,UK
ORD-008859,CUST-03860,2023-04-12,cancelled,84,0,0,6.72,90.72,bank_transfer,email_campaign,DE
ORD-008860,CUST-03861,2023-11-13,completed,85,8.5,0,6.8,83.3,credit_card,direct_traffic,FR
ORD-008861,CUST-03862,2024-12-14,completed,86,0,0,6.88,92.88,paypal,affiliate,AU
ORD-008862,CUST-03863,2023-10-15,completed,87,0,0,6.96,93.96,apple_pay,organic_search,US
ORD-008863,CUST-03864,2024-11-16,completed,88,0,0,7.04,95.04,google_pay,paid_search,CA
ORD-008864,CUST-03865,2024-09-17,completed,89,0,0,7.12,96.12,bank_transfer,social_media,UK
ORD-008865,CUST-03866,2023-01-18,completed,90,9,0,7.2,88.2,credit_card,email_campaign,DE
ORD-008866,CUST-03867,2024-02-19,completed,91,0,0,7.28,98.28,paypal,direct_traffic,FR
ORD-008867,CUST-03868,2023-03-20,completed,92,0,0,7.36,99.36,apple_pay,affiliate,AU
ORD-008868,CUST-03869,2024-04-21,completed,93,0,0,7.44,100.44,google_pay,organic_search,US
ORD-008869,CUST-03870,2023-05-22,completed,94,0,0,7.52,101.52,bank_transfer,paid_search,CA
ORD-008870,CUST-03871,2023-12-23,completed,95,9.5,0,7.6,93.1,credit_card,social_media,UK
ORD-008871,CUST-03872,2024-10-24,completed,96,0,0,7.68,103.68,paypal,email_campaign,DE
ORD-008872,CUST-03873,2023-11-25,completed,97,0,0,7.76,104.76,apple_pay,direct_traffic,FR
ORD-008873,CUST-03874,2024-12-26,completed,98,0,0,7.84,105.84,google_pay,affiliate,AU
ORD-008874,CUST-03875,2024-01-27,completed,99,0,0,7.92,106.92,bank_transfer,organic_search,US
ORD-008875,CUST-03876,2023-02-28,completed,100,10,0,8,98,credit_card,paid_search,CA
ORD-008876,CUST-03877,2024-03-01,shipped,101,0,0,8.08,109.08,paypal,social_media,UK
ORD-008877,CUST-03878,2023-04-02,shipped,102,0,0,8.16,110.16,apple_pay,email_campaign,DE
ORD-008878,CUST-03879,2024-05-03,processing,103,0,0,8.24,111.24,google_pay,direct_traffic,FR
ORD-008879,CUST-03880,2023-06-04,cancelled,104,0,0,8.32,112.32,bank_transfer,affiliate,AU
ORD-008880,CUST-03881,2023-10-05,completed,105,10.5,0,8.4,102.9,credit_card,organic_search,US
ORD-008881,CUST-03882,2024-11-06,completed,106,0,0,8.48,114.48,paypal,paid_search,CA
ORD-008882,CUST-03883,2023-12-07,completed,107,0,0,8.56,115.56,apple_pay,social_media,UK
ORD-008883,CUST-03884,2024-10-08,completed,108,0,0,8.64,116.64,google_pay,email_campaign,DE
ORD-008884,CUST-03885,2024-02-09,completed,109,0,0,8.72,117.72,bank_transfer,direct_traffic,FR
ORD-008885,CUST-03886,2023-03-10,completed,110,11,0,8.8,107.8,credit_card,affiliate,AU
ORD-008886,CUST-03887,2024-04-11,completed,111,0,0,8.88,119.88,paypal,organic_search,US
ORD-008887,CUST-03888,2023-05-12,completed,112,0,0,8.96,120.96,apple_pay,paid_search,CA
ORD-008888,CUST-03889,2024-06-13,completed,113,0,0,9.04,122.04,google_pay,social_media,UK
ORD-008889,CUST-03890,2023-07-14,completed,114,0,0,9.12,123.12,bank_transfer,email_campaign,DE
ORD-008890,CUST-03891,2023-11-15,completed,115,11.5,0,9.2,112.7,credit_card,direct_traffic,FR
ORD-008891,CUST-03892,2024-12-16,completed,116,0,0,9.28,125.28,paypal,affiliate,AU
ORD-008892,CUST-03893,2023-10-17,completed,117,0,0,9.36,126.36,apple_pay,organic_search,US
ORD-008893,CUST-03894,2024-11-18,completed,118,0,0,9.44,127.44,google_pay,paid_search,CA
ORD-008894,CUST-03895,2024-03-19,completed,119,0,0,9.52,128.52,bank_transfer,social_media,UK
ORD-008895,CUST-03896,2023-04-20,completed,120,12,0,9.6,117.6,credit_card,email_campaign,DE
ORD-008896,CUST-03897,2024-05-21,shipped,121,0,0,9.68,130.68,paypal,direct_traffic,FR
ORD-008897,CUST-03898,2023-06-22,shipped,122,0,0,9.76,131.76,apple_pay,affiliate,AU
ORD-008898,CUST-03899,2024-07-23,processing,123,0,0,9.84,132.84,google_pay,organic_search,US
ORD-008899,CUST-03900,2023-08-24,cancelled,124,0,0,9.92,133.92,bank_transfer,paid_search,CA
ORD-008900,CUST-03901,2023-12-25,completed,125,12.5,0,10,122.5,credit_card,social_media,UK
ORD-008901,CUST-03902,2024-10-26,completed,126,0,0,10.08,136.08,paypal,email_campaign,DE
ORD-008902,CUST-03903,2023-11-27,completed,127,0,0,10.16,137.16,apple_pay,direct_traffic,FR
ORD-008903,CUST-03904,2024-12-28,completed,128,0,0,10.24,138.24,google_pay,affiliate,AU
ORD-008904,CUST-03905,2024-04-01,completed,129,0,0,10.32,139.32,bank_transfer,organic_search,US
ORD-008905,CUST-03906,2023-05-02,completed,130,13,0,10.4,127.4,credit_card,paid_search,CA
ORD-008906,CUST-03907,2024-06-03,completed,131,0,0,10.48,141.48,paypal,social_media,UK
ORD-008907,CUST-03908,2023-07-04,completed,132,0,0,10.56,142.56,apple_pay,email_campaign,DE
ORD-008908,CUST-03909,2024-08-05,completed,133,0,0,10.64,143.64,google_pay,direct_traffic,FR
ORD-008909,CUST-03910,2023-09-06,completed,134,0,0,10.72,144.72,bank_transfer,affiliate,AU
ORD-008910,CUST-03911,2023-10-07,completed,135,13.5,0,10.8,132.3,credit_card,organic_search,US
ORD-008911,CUST-03912,2024-11-08,completed,136,0,0,10.88,146.88,paypal,paid_search,CA
ORD-008912,CUST-03913,2023-12-09,completed,137,0,0,10.96,147.96,apple_pay,social_media,UK
ORD-008913,CUST-03914,2024-10-10,completed,138,0,0,11.04,149.04,google_pay,email_campaign,DE
ORD-008914,CUST-03915,2024-05-11,completed,139,0,0,11.12,150.12,bank_transfer,direct_traffic,FR
ORD-008915,CUST-03916,2023-06-12,completed,140,14,0,11.2,137.2,credit_card,affiliate,AU
ORD-008916,CUST-03917,2024-07-13,shipped,141,0,0,11.28,152.28,paypal,organic_search,US
ORD-008917,CUST-03918,2023-08-14,shipped,142,0,0,11.36,153.36,apple_pay,paid_search,CA
ORD-008918,CUST-03919,2024-09-15,processing,143,0,0,11.44,154.44,google_pay,social_media,UK
ORD-008919,CUST-03920,2023-01-16,cancelled,144,0,0,11.52,155.52,bank_transfer,email_campaign,DE
ORD-008920,CUST-03921,2023-11-17,completed,145,14.5,0,11.6,142.1,credit_card,direct_traffic,FR
ORD-008921,CUST-03922,2024-12-18,completed,146,0,0,11.68,157.68,paypal,affiliate,AU
ORD-008922,CUST-03923,2023-10-19,completed,147,0,0,11.76,158.76,apple_pay,organic_search,US
ORD-008923,CUST-03924,2024-11-20,completed,148,0,0,11.84,159.84,google_pay,paid_search,CA
ORD-008924,CUST-03925,2024-06-21,completed,149,0,0,11.92,160.92,bank_transfer,social_media,UK
ORD-008925,CUST-03926,2023-07-22,completed,150,15,0,12,147,credit_card,email_campaign,DE
ORD-008926,CUST-03927,2024-08-23,completed,151,0,0,12.08,163.08,paypal,direct_traffic,FR
ORD-008927,CUST-03928,2023-09-24,completed,152,0,0,12.16,164.16,apple_pay,affiliate,AU
ORD-008928,CUST-03929,2024-01-25,completed,153,0,0,12.24,165.24,google_pay,organic_search,US
ORD-008929,CUST-03930,2023-02-26,completed,154,0,0,12.32,166.32,bank_transfer,paid_search,CA
ORD-008930,CUST-03931,2023-12-27,completed,155,15.5,0,12.4,151.9,credit_card,social_media,UK
ORD-008931,CUST-03932,2024-10-28,completed,156,0,0,12.48,168.48,paypal,email_campaign,DE
ORD-008932,CUST-03933,2023-11-01,completed,157,0,0,12.56,169.56,apple_pay,direct_traffic,FR
ORD-008933,CUST-03934,2024-12-02,completed,158,0,0,12.64,170.64,google_pay,affiliate,AU
ORD-008934,CUST-03935,2024-07-03,completed,159,0,0,12.72,171.72,bank_transfer,organic_search,US
ORD-008935,CUST-03936,2023-08-04,completed,160,16,0,12.8,156.8,credit_card,paid_search,CA
ORD-008936,CUST-03937,2024-09-05,shipped,161,0,0,12.88,173.88,paypal,social_media,UK
ORD-008937,CUST-03938,2023-01-06,shipped,162,0,0,12.96,174.96,apple_pay,email_campaign,DE
ORD-008938,CUST-03939,2024-02-07,processing,163,0,0,13.04,176.04,google_pay,direct_traffic,FR
ORD-008939,CUST-03940,2023-03-08,cancelled,164,0,0,13.12,177.12,bank_transfer,affiliate,AU
ORD-008940,CUST-03941,2023-10-09,completed,165,16.5,0,13.2,161.7,credit_card,organic_search,US
ORD-008941,CUST-03942,2024-11-10,completed,166,0,0,13.28,179.28,paypal,paid_search,CA
ORD-008942,CUST-03943,2023-12-11,completed,167,0,0,13.36,180.36,apple_pay,social_media,UK
ORD-008943,CUST-03944,2024-10-12,completed,168,0,0,13.44,181.44,google_pay,email_campaign,DE
ORD-008944,CUST-03945,2024-08-13,completed,169,0,0,13.52,182.52,bank_transfer,direct_traffic,FR
ORD-008945,CUST-03946,2023-09-14,completed,170,17,0,13.6,166.6,credit_card,affiliate,AU
ORD-008946,CUST-03947,2024-01-15,completed,171,0,0,13.68,184.68,paypal,organic_search,US
ORD-008947,CUST-03948,2023-02-16,completed,172,0,0,13.76,185.76,apple_pay,paid_search,CA
ORD-008948,CUST-03949,2024-03-17,completed,173,0,0,13.84,186.84,google_pay,social_media,UK
ORD-008949,CUST-03950,2023-04-18,completed,174,0,0,13.92,187.92,bank_transfer,email_campaign,DE
ORD-008950,CUST-03951,2023-11-19,completed,175,17.5,0,14,171.5,credit_card,direct_traffic,FR
ORD-008951,CUST-03952,2024-12-20,completed,176,0,0,14.08,190.08,paypal,affiliate,AU
ORD-008952,CUST-03953,2023-10-21,completed,177,0,0,14.16,191.16,apple_pay,organic_search,US
ORD-008953,CUST-03954,2024-11-22,completed,178,0,0,14.24,192.24,google_pay,paid_search,CA
ORD-008954,CUST-03955,2024-09-23,completed,179,0,0,14.32,193.32,bank_transfer,social_media,UK
ORD-008955,CUST-03956,2023-01-24,completed,180,18,0,14.4,176.4,credit_card,email_campaign,DE
ORD-008956,CUST-03957,2024-02-25,shipped,181,0,0,14.48,195.48,paypal,direct_traffic,FR
ORD-008957,CUST-03958,2023-03-26,shipped,182,0,0,14.56,196.56,apple_pay,affiliate,AU
ORD-008958,CUST-03959,2024-04-27,processing,183,0,0,14.64,197.64,google_pay,organic_search,US
ORD-008959,CUST-03960,2023-05-28,cancelled,184,0,0,14.72,198.72,bank_transfer,paid_search,CA
ORD-008960,CUST-03961,2023-12-01,completed,185,18.5,0,14.8,181.3,credit_card,social_media,UK
ORD-008961,CUST-03962,2024-10-02,completed,186,0,0,14.88,200.88,paypal,email_campaign,DE
ORD-008962,CUST-03963,2023-11-03,completed,187,0,0,14.96,201.96,apple_pay,direct_traffic,FR
ORD-008963,CUST-03964,2024-12-04,completed,188,0,0,15.04,203.04,google_pay,affiliate,AU
ORD-008964,CUST-03965,2024-01-05,completed,189,0,0,15.12,204.12,bank_transfer,organic_search,US
ORD-008965,CUST-03966,2023-02-06,completed,190,19,0,15.2,186.2,credit_card,paid_search,CA
ORD-008966,CUST-03967,2024-03-07,completed,191,0,0,15.28,206.28,paypal,social_media,UK
ORD-008967,CUST-03968,2023-04-08,completed,192,0,0,15.36,207.36,apple_pay,email_campaign,DE
ORD-008968,CUST-03969,2024-05-09,completed,193,0,0,15.44,208.44,google_pay,direct_traffic,FR
ORD-008969,CUST-03970,2023-06-10,completed,194,0,0,15.52,209.52,bank_transfer,affiliate,AU
ORD-008970,CUST-03971,2023-10-11,completed,195,19.5,0,15.6,191.1,credit_card,organic_search,US
ORD-008971,CUST-03972,2024-11-12,completed,196,0,0,15.68,211.68,paypal,paid_search,CA
ORD-008972,CUST-03973,2023-12-13,completed,197,0,0,15.76,212.76,apple_pay,social_media,UK
ORD-008973,CUST-03974,2024-10-14,completed,198,0,0,15.84,213.84,google_pay,email_campaign,DE
ORD-008974,CUST-03975,2024-02-15,completed,199,0,0,15.92,214.92,bank_transfer,direct_traffic,FR
ORD-008975,CUST-03976,2023-03-16,completed,200,20,0,16,196,credit_card,affiliate,AU
ORD-008976,CUST-03977,2024-04-17,shipped,201,0,0,16.08,217.08,paypal,organic_search,US
ORD-008977,CUST-03978,2023-05-18,shipped,202,0,0,16.16,218.16,apple_pay,paid_search,CA
ORD-008978,CUST-03979,2024-06-19,processing,203,0,0,16.24,219.24,google_pay,social_media,UK
ORD-008979,CUST-03980,2023-07-20,cancelled,204,0,0,16.32,220.32,bank_transfer,email_campaign,DE
ORD-008980,CUST-03981,2023-11-21,completed,205,20.5,0,16.4,200.9,credit_card,direct_traffic,FR
ORD-008981,CUST-03982,2024-12-22,completed,206,0,0,16.48,222.48,paypal,affiliate,AU
ORD-008982,CUST-03983,2023-10-23,completed,207,0,0,16.56,223.56,apple_pay,organic_search,US
ORD-008983,CUST-03984,2024-11-24,completed,208,0,0,16.64,224.64,google_pay,paid_search,CA
ORD-008984,CUST-03985,2024-03-25,completed,209,0,0,16.72,225.72,bank_transfer,social_media,UK
ORD-008985,CUST-03986,2023-04-26,completed,210,21,0,16.8,205.8,credit_card,email_campaign,DE
ORD-008986,CUST-03987,2024-05-27,completed,211,0,0,16.88,227.88,paypal,direct_traffic,FR
ORD-008987,CUST-03988,2023-06-28,completed,212,0,0,16.96,228.96,apple_pay,affiliate,AU
ORD-008988,CUST-03989,2024-07-01,completed,213,0,0,17.04,230.04,google_pay,organic_search,US
ORD-008989,CUST-03990,2023-08-02,completed,214,0,0,17.12,231.12,bank_transfer,paid_search,CA
ORD-008990,CUST-03991,2023-12-03,completed,215,21.5,0,17.2,210.7,credit_card,social_media,UK
ORD-008991,CUST-03992,2024-10-04,completed,216,0,0,17.28,233.28,paypal,email_campaign,DE
ORD-008992,CUST-03993,2023-11-05,completed,217,0,0,17.36,234.36,apple_pay,direct_traffic,FR
ORD-008993,CUST-03994,2024-12-06,completed,218,0,0,17.44,235.44,google_pay,affiliate,AU
ORD-008994,CUST-03995,2024-04-07,completed,219,0,0,17.52,236.52,bank_transfer,organic_search,US
ORD-008995,CUST-03996,2023-05-08,completed,220,22,0,17.6,215.6,credit_card,paid_search,CA
ORD-008996,CUST-03997,2024-06-09,shipped,221,0,0,17.68,238.68,paypal,social_media,UK
ORD-008997,CUST-03998,2023-07-10,shipped,222,0,0,17.76,239.76,apple_pay,email_campaign,DE
ORD-008998,CUST-03999,2024-08-11,processing,223,0,0,17.84,240.84,google_pay,direct_traffic,FR
ORD-008999,CUST-04000,2023-09-12,cancelled,224,0,0,17.92,241.92,bank_transfer,affiliate,AU
ORD-009000,CUST-04001,2023-10-13,completed,225,22.5,0,18,220.5,credit_card,organic_search,US
ORD-009001,CUST-04002,2024-11-14,completed,226,0,0,18.08,244.08,paypal,paid_search,CA
ORD-009002,CUST-04003,2023-12-15,completed,227,0,0,18.16,245.16,apple_pay,social_media,UK
ORD-009003,CUST-04004,2024-10-16,completed,228,0,0,18.24,246.24,google_pay,email_campaign,DE
ORD-009004,CUST-04005,2024-05-17,completed,229,0,0,18.32,247.32,bank_transfer,direct_traffic,FR
ORD-009005,CUST-04006,2023-06-18,completed,230,23,0,18.4,225.4,credit_card,affiliate,AU
ORD-009006,CUST-04007,2024-07-19,completed,231,0,0,18.48,249.48,paypal,organic_search,US
ORD-009007,CUST-04008,2023-08-20,completed,232,0,0,18.56,250.56,apple_pay,paid_search,CA
ORD-009008,CUST-04009,2024-09-21,completed,233,0,0,18.64,251.64,google_pay,social_media,UK
ORD-009009,CUST-04010,2023-01-22,completed,234,0,0,18.72,252.72,bank_transfer,email_campaign,DE
ORD-009010,CUST-04011,2023-11-23,completed,235,23.5,0,18.8,230.3,credit_card,direct_traffic,FR
ORD-009011,CUST-04012,2024-12-24,completed,236,0,0,18.88,254.88,paypal,affiliate,AU
ORD-009012,CUST-04013,2023-10-25,completed,237,0,0,18.96,255.96,apple_pay,organic_search,US
ORD-009013,CUST-04014,2024-11-26,completed,238,0,0,19.04,257.04,google_pay,paid_search,CA
ORD-009014,CUST-04015,2024-06-27,completed,239,0,0,19.12,258.12,bank_transfer,social_media,UK
ORD-009015,CUST-04016,2023-07-28,completed,240,24,0,19.2,235.2,credit_card,email_campaign,DE
ORD-009016,CUST-04017,2024-08-01,shipped,241,0,0,19.28,260.28,paypal,direct_traffic,FR
ORD-009017,CUST-04018,2023-09-02,shipped,242,0,0,19.36,261.36,apple_pay,affiliate,AU
ORD-009018,CUST-04019,2024-01-03,processing,243,0,0,19.44,262.44,google_pay,organic_search,US
ORD-009019,CUST-04020,2023-02-04,cancelled,244,0,0,19.52,263.52,bank_transfer,paid_search,CA
ORD-009020,CUST-04021,2023-12-05,completed,245,24.5,0,19.6,240.1,credit_card,social_media,UK
ORD-009021,CUST-04022,2024-10-06,completed,246,0,0,19.68,265.68,paypal,email_campaign,DE
ORD-009022,CUST-04023,2023-11-07,completed,247,0,0,19.76,266.76,apple_pay,direct_traffic,FR
ORD-009023,CUST-04024,2024-12-08,completed,248,0,0,19.84,267.84,google_pay,affiliate,AU
ORD-009024,CUST-04025,2024-07-09,completed,249,0,0,19.92,268.92,bank_transfer,organic_search,US
ORD-009025,CUST-04026,2023-08-10,completed,250,25,0,20,245,credit_card,paid_search,CA
ORD-009026,CUST-04027,2024-09-11,completed,251,0,0,20.08,271.08,paypal,social_media,UK
ORD-009027,CUST-04028,2023-01-12,completed,252,0,0,20.16,272.16,apple_pay,email_campaign,DE
ORD-009028,CUST-04029,2024-02-13,completed,253,0,0,20.24,273.24,google_pay,direct_traffic,FR
ORD-009029,CUST-04030,2023-03-14,completed,254,0,0,20.32,274.32,bank_transfer,affiliate,AU
ORD-009030,CUST-04031,2023-10-15,completed,255,25.5,0,20.4,249.9,credit_card,organic_search,US
ORD-009031,CUST-04032,2024-11-16,completed,256,0,0,20.48,276.48,paypal,paid_search,CA
ORD-009032,CUST-04033,2023-12-17,completed,257,0,0,20.56,277.56,apple_pay,social_media,UK
ORD-009033,CUST-04034,2024-10-18,completed,258,0,0,20.64,278.64,google_pay,email_campaign,DE
ORD-009034,CUST-04035,2024-08-19,completed,259,0,0,20.72,279.72,bank_transfer,direct_traffic,FR
ORD-009035,CUST-04036,2023-09-20,completed,260,26,0,20.8,254.8,credit_card,affiliate,AU
ORD-009036,CUST-04037,2024-01-21,shipped,261,0,0,20.88,281.88,paypal,organic_search,US
ORD-009037,CUST-04038,2023-02-22,shipped,262,0,0,20.96,282.96,apple_pay,paid_search,CA
ORD-009038,CUST-04039,2024-03-23,processing,263,0,0,21.04,284.04,google_pay,social_media,UK
ORD-009039,CUST-04040,2023-04-24,cancelled,264,0,0,21.12,285.12,bank_transfer,email_campaign,DE
ORD-009040,CUST-04041,2023-11-25,completed,265,26.5,0,21.2,259.7,credit_card,direct_traffic,FR
ORD-009041,CUST-04042,2024-12-26,completed,266,0,0,21.28,287.28,paypal,affiliate,AU
ORD-009042,CUST-04043,2023-10-27,completed,267,0,0,21.36,288.36,apple_pay,organic_search,US
ORD-009043,CUST-04044,2024-11-28,completed,268,0,0,21.44,289.44,google_pay,paid_search,CA
